Vehículo;Etiqueta;Matrícula;Tipo Vehículo;Tipo Servicio;Nivel Emisión ;Marca;Accesible;Operador;Modelo;Zona;Concesión;Calificación ;(Columna M agregada con propósitos meramente pedagógicos)
10588;D0588;WLT991;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL T3;6,11;
10589;D0589;WLT990;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL T3;5,64;
10590;D0590;WLT989;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL T3;6,88;
10591;D0591;WLT987;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL T3;6,28;
10592;D0592;WLV201;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL T3;6,80;
10593;D0593;JTP392;PADRON DUAL;PADRON;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2020;San Cristóbal;SAN CRISTOBAL T3;8,05;
10594;D0594;JTP381;PADRON DUAL;PADRON;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2020;San Cristóbal;SAN CRISTOBAL T3;7,73;
10595;D0595;JTP545;PADRON DUAL;PADRON;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2020;San Cristóbal;SAN CRISTOBAL T3;8,15;
10596;D0596;JTP382;PADRON DUAL;PADRON;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2020;San Cristóbal;SAN CRISTOBAL T3;8,96;
10597;D0597;JTP383;PADRON DUAL;PADRON;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2020;San Cristóbal;SAN CRISTOBAL T3;8,99;
10870;D0870;TUO605;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;6,02;
10871;D0871;TUO606;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;5,95;
10872;D0872;TUO625;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;5,41;
10873;D0873;TUO626;ALIMENTADOR (80);ALIMENTADOR;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;5,79;
10874;D0874;TUO627;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;6,13;
10875;D0875;TUO628;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;5,97;
10876;D0876;TUO629;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;5,40;
10877;D0877;TUO630;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;6,02;
10878;D0878;TUO631;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;5,45;
10879;D0879;TUO632;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;5,14;
10880;D0880;TUO633;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;6,47;
10881;D0881;TUO634;ALIMENTADOR (80);ALIMENTADOR;EURO V;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2013;San Cristóbal;SAN CRISTOBAL AL;5,38;
10889;D0889;TUP300;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,73;
10890;D0890;TUP301;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,40;
10892;D0892;TUP304;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,67;
10901;D0901;TUP534;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,99;
10903;D0903;TUP536;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,45;
10904;D0904;TUP537;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,40;
10906;D0906;TUP539;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,70;
10908;D0908;TUP541;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,79;
10909;D0909;TUP542;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,13;
10916;D0916;TUP549;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,55;
10917;D0917;WCL359;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,87;
10920;D0920;WCL261;ALIMENTADOR (80);ALIMENTADOR;EURO V;AYCO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,04;
10924;D0924;WCL346;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,69;
10930;D0930;WCL354;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,36;
10931;D0931;WCL355;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,61;
10932;D0932;WCL356;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,88;
10934;D0934;WCL358;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,57;
10935;D0935;WCL260;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,82;
10937;D0937;WCL882;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,94;
10941;D0941;WCL923;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,75;
10943;D0943;WCL925;ALIMENTADOR (80);ALIMENTADOR;EURO V;AYCO;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,13;
10948;D0948;WCL324;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,42;
10950;D0950;WCL326;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,15;
10952;D0952;TAY318;ALIMENTADOR (80);ALIMENTADOR;EURO III;SCANIA;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL AL;5,18;
10953;D0953;WCL329;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,89;
10960;D0960;WCM801;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,42;
10968;D0968;WCM371;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,46;
10969;D0969;TUP530;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,81;
10970;D0970;WMM251;ALIMENTADOR (50);ALIMENTADOR;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,47;
10973;D0973;WMM254;ALIMENTADOR (50);ALIMENTADOR;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,78;
10976;D0976;WCM817;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,93;
10977;D0977;WMM257;ALIMENTADOR (50);ALIMENTADOR;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,71;
10979;D0979;WCM820;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,28;
10981;D0981;WMM367;ALIMENTADOR (50);ALIMENTADOR;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,70;
10984;D0984;WCM825;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,62;
10986;D0986;WMM258;ALIMENTADOR (50);ALIMENTADOR;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,10;
10988;D0988;WCM829;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;6,00;
10991;D0991;WCM832;ALIMENTADOR (80);ALIMENTADOR;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,91;
11011;D1011;WMM255;ALIMENTADOR (50);ALIMENTADOR;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,86;
11012;D1012;WMM252;ALIMENTADOR (50);ALIMENTADOR;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL AL;5,81;
14500;N0500;WDD865;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,16;
14501;N0501;WDD877;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,45;
14502;N0502;WDD870;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;6,02;
14503;N0503;WDD891;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;6,11;
14504;N0504;WDD878;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,34;
14505;N0505;WDD869;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,88;
14506;N0506;WDD868;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,38;
14507;N0507;WDD892;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,57;
14508;N0508;WDD890;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,17;
14509;N0509;WDD889;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,75;
14510;N0510;WDD880;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,92;
14511;N0511;WDD867;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,33;
14512;N0512;WDD894;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,20;
14513;N0513;WDD866;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,37;
14514;N0514;WDD888;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,89;
14515;N0515;WDD887;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;4,72;
14516;N0516;WDD879;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;4,81;
14517;N0517;WDD893;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;4,69;
14518;N0518;WDD886;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,48;
14519;N0519;WDD882;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,42;
14520;N0520;WDD876;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;4,61;
14521;N0521;WDD875;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,45;
14522;N0522;WDD884;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;6,01;
14523;N0523;WDD881;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,29;
14524;N0524;WDD883;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,53;
14525;N0525;WDD874;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;6,06;
14526;N0526;WDD873;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,45;
14527;N0527;WDD872;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,08;
14528;N0528;WDD871;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;5,16;
14529;N0529;WDD885;PADRON DUAL;PADRON;EURO V;MERCEDES BENZ;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2012;Usaquén;USAQUEN T3;4,68;
14530;N0530;WDE209;PADRON DUAL;PADRON;EURO V;BLUEBIRD;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,61;
14531;N0531;WEW027;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,02;
14532;N0532;WEW543;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,48;
14533;N0533;WEW544;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,99;
14534;N0534;WEW545;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,56;
14535;N0535;WEW546;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,86;
14536;N0536;WEW547;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,08;
14537;N0537;WEW548;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,87;
14538;N0538;WEW549;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,71;
14539;N0539;WEW550;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,63;
14540;N0540;WEW551;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,29;
14541;N0541;WEW552;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,69;
14542;N0542;WEW553;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,70;
14543;N0543;WEW516;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,44;
14544;N0544;WEW517;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,96;
14545;N0545;WEW518;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,59;
14546;N0546;WEW519;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,55;
14547;N0547;WEW520;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,94;
14548;N0548;WEW521;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,10;
14549;N0549;WEW587;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,82;
14550;N0550;WEW523;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,87;
14551;N0551;WEW526;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,36;
14552;N0552;WEW527;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,74;
14553;N0553;WGH720;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,51;
14554;N0554;WGH713;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,70;
14555;N0555;WGH640;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,47;
14556;N0556;WEW529;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,58;
14557;N0557;WGH648;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,05;
14558;N0558;WGH695;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,88;
14559;N0559;WGH663;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,55;
14560;N0560;WGH710;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,46;
14561;N0561;WEW586;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,80;
14562;N0562;WEW535;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,89;
14563;N0563;WEW536;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,96;
14564;N0564;WGH703;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,20;
14565;N0565;WEW538;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,60;
14566;N0566;WEW539;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,88;
14567;N0567;WEW540;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,63;
14568;N0568;WGH707;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;5,66;
14569;N0569;WGH705;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,20;
14570;N0570;WEW554;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,58;
14571;N0571;WEW555;PADRON DUAL;PADRON;Euro V – Eléctrico;VOLVO;CON ELEVADOR;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN T3;6,02;
